#DaVis 7.2.2 2D-vector 8 130 172 "position" "mm" "position" "mm" "velocity" "m/s"
-87.7179	45.3906	-12.0321	-0.307676
-87.073	45.3906	-11.9422	-0.305575
-86.428	45.3906	-11.8218	-0.464959
-85.783	45.3906	-11.856	-0.599644
-85.138	45.3906	-11.8495	-0.6489
-84.493	45.3906	-11.8432	-0.653935
-83.8481	45.3906	-12.0019	-0.569457
-83.2031	45.3906	-12.0803	-0.484981
-82.5581	45.3906	-11.9513	-0.331286
-81.9131	45.3906	-11.9634	-0.212889
-81.2681	45.3906	-11.9695	-0.354269
-80.6231	45.3906	-11.9962	-0.414424
-79.9782	45.3906	-12.0098	-0.353869
-79.3332	45.3906	-12.1036	-0.415231
-78.6882	45.3906	-12.0605	-0.506048
-78.0432	45.3906	-11.9423	-0.50177
-77.3982	45.3906	-11.8381	-0.692648
-76.7533	45.3906	-11.7194	-0.621006
-76.1083	45.3906	-12.0573	-0.455851
-75.4633	45.3906	-12.2328	-0.576856
-74.8183	45.3906	-12.1604	-0.65388
-74.1733	45.3906	-11.9124	-0.588107
-73.5284	45.3906	-11.8563	-0.450872
-72.8834	45.3906	-12.0787	-0.222468
-72.2384	45.3906	-12.0274	-0.352986
-71.5934	45.3906	-12.1486	-0.735504
-70.9484	45.3906	-12.2104	-0.835257
-70.3034	45.3906	-12.0766	-0.672937
-69.6585	45.3906	-11.8428	-0.543298
-69.0135	45.3906	-11.7469	-0.559312
-68.3685	45.3906	-11.8596	-0.5549
-67.7235	45.3906	-12.0053	-0.714102
-67.0785	45.3906	-12.1765	-0.675034
-66.4336	45.3906	-12.1004	-0.469534
-65.7886	45.3906	-11.958	-0.423456
-65.1436	45.3906	-11.979	-0.485268
-64.4986	45.3906	-12.0462	-0.685528
-63.8536	45.3906	-12.0229	-0.686127
-63.2086	45.3906	-11.8652	-0.638162
-62.5637	45.3906	-11.928	-0.654757
-61.9187	45.3906	-12.0002	-0.70992
-61.2737	45.3906	-12.0042	-0.672497
-60.6287	45.3906	-11.9853	-0.573303
-59.9837	45.3906	-11.9305	-0.628485
-59.3388	45.3906	-11.8865	-0.674359
-58.6938	45.3906	-11.8786	-0.529552
-58.0488	45.3906	-11.9424	-0.58134
-57.4038	45.3906	-11.8307	-0.939733
-56.7588	45.3906	-11.7618	-0.548521
-56.1138	45.3906	-11.8301	-0.44127
-55.4689	45.3906	-11.8148	-0.62373
-54.8239	45.3906	-11.7638	-0.764178
-54.1789	45.3906	-11.7965	-0.695369
-53.5339	45.3906	-11.8683	-0.657127
-52.8889	45.3906	-11.9536	-0.656011
-52.244	45.3906	-11.9815	-0.597398
-51.599	45.3906	-12.1347	-0.572723
-50.954	45.3906	-11.9952	-0.625105
-50.309	45.3906	-11.9329	-0.559708
-49.664	45.3906	-12.0746	-0.827605
-49.0191	45.3906	-12.1177	-0.843792
-48.3741	45.3906	-12.0225	-0.50522
-47.7291	45.3906	-12.003	-0.490315
-47.0841	45.3906	-11.9398	-0.661599
-46.4391	45.3906	-11.8712	-0.874598
-45.7941	45.3906	-11.9341	-0.950157
-45.1492	45.3906	-12.0086	-0.800286
-44.5042	45.3906	-11.939	-0.725092
-43.8592	45.3906	-11.9067	-0.71771
-43.2142	45.3906	-11.944	-0.771991
-42.5692	45.3906	-11.9876	-0.721075
-41.9243	45.3906	-11.9487	-0.724541
-41.2793	45.3906	-11.9619	-0.866831
-40.6343	45.3906	-11.9841	-0.843905
-39.9893	45.3906	-11.8742	-0.829677
-39.3443	45.3906	-11.8788	-0.858211
-38.6993	45.3906	-11.8945	-0.591285
-38.0544	45.3906	-11.9957	-0.634625
-37.4094	45.3906	-12.0004	-1.00407
-36.7644	45.3906	-11.7466	-1.02245
-36.1194	45.3906	-11.773	-0.99531
-35.4744	45.3906	-12.012	-0.90829
-34.8295	45.3906	-11.9561	-0.884877
-34.1845	45.3906	-11.87	-0.932808
-33.5395	45.3906	-11.9768	-0.901941
-32.8945	45.3906	-12.0663	-0.878955
-32.2495	45.3906	-11.9683	-0.818548
-31.6045	45.3906	-11.9307	-0.780259
-30.9596	45.3906	-11.9975	-0.843043
-30.3146	45.3906	-11.9577	-1.02713
-29.6696	45.3906	-12.0783	-0.909079
-29.0246	45.3906	-12.0955	-0.69083
-28.3796	45.3906	-11.9079	-0.683799
-27.7347	45.3906	-11.9386	-0.735437
-27.0897	45.3906	-12.0027	-0.945805
-26.4447	45.3906	-12.0321	-1.07493
-25.7997	45.3906	-12.0579	-0.974809
-25.1547	45.3906	-12.1279	-0.918274
-24.5097	45.3906	-12.1294	-1.04586
-23.8648	45.3906	-12.0547	-1.11613
-23.2198	45.3906	-12.0625	-1.04767
-22.5748	45.3906	-12.0905	-0.990056
-21.9298	45.3906	-12.048	-1.06906
-21.2848	45.3906	-12.0013	-1.06994
-20.6399	45.3906	-12.0788	-1.10546
-19.9949	45.3906	-12.0562	-1.1594
-19.3499	45.3906	-12.0059	-1.08987
-18.7049	45.3906	-11.9548	-1.05447
-18.0599	45.3906	-11.9935	-1.04365
-17.4149	45.3906	-12.0345	-1.06902
-16.77	45.3906	-12.0881	-1.10595
-16.125	45.3906	-12.0412	-0.842274
-15.48	45.3906	-11.8832	-0.81543
-14.835	45.3906	-11.9861	-1.04405
-14.19	45.3906	-11.9993	-1.09626
-13.5451	45.3906	-11.9456	-1.05416
-12.9001	45.3906	-12.1335	-0.998535
-12.2551	45.3906	-12.0986	-1.09894
-11.6101	45.3906	-11.9663	-1.14715
-10.9651	45.3906	-12.1932	-1.08572
-10.3202	45.3906	-12.2175	-1.11116
-9.67517	45.3906	-12.0694	-1.1222
-9.03019	45.3906	-12.0898	-1.11451
-8.38521	45.3906	-12.1074	-1.2571
-7.74023	45.3906	-12.1412	-1.28971
-7.09524	45.3906	-12.1258	-1.22969
-6.45026	45.3906	-12.1774	-1.1681
-5.80528	45.3906	-12.1978	-1.22511
-5.1603	45.3906	-12.1748	-1.30884
-4.51532	45.3906	-12.2669	-1.09632
